atom_id,atom_name,domain_family,parity_coverage_level,parity_fixture_count,parity_case_count,runtime_probe_status,risk_tier,review_priority,parity_coverage_reasons
ageoa.algorithms.search.hash_lookup@ageoa/algorithms/search.py:98,ageoa.algorithms.search.hash_lookup,algorithms,positive_and_negative,0,0,pass,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE;PARITY_NEGATIVE_CASES_PRESENT;PARITY_POSITIVE_CASES_PRESENT;PARITY_RUNTIME_PROBE_SUPPORT
ageoa.algorithms.search.linear_search@ageoa/algorithms/search.py:64,ageoa.algorithms.search.linear_search,algorithms,positive_and_negative,0,0,pass,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE;PARITY_NEGATIVE_CASES_PRESENT;PARITY_POSITIVE_CASES_PRESENT;PARITY_RUNTIME_PROBE_SUPPORT
ageoa.numpy.arrays.dot@ageoa/numpy/arrays.py:100,ageoa.numpy.arrays.dot,numpy,positive_and_negative,0,0,pass,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE;PARITY_NEGATIVE_CASES_PRESENT;PARITY_POSITIVE_CASES_PRESENT;PARITY_RUNTIME_PROBE_SUPPORT
ageoa.numpy.arrays.reshape@ageoa/numpy/arrays.py:151,ageoa.numpy.arrays.reshape,numpy,positive_and_negative,0,0,pass,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE;PARITY_NEGATIVE_CASES_PRESENT;PARITY_POSITIVE_CASES_PRESENT;PARITY_RUNTIME_PROBE_SUPPORT
ageoa.numpy.arrays.vstack@ageoa/numpy/arrays.py:123,ageoa.numpy.arrays.vstack,numpy,positive_and_negative,0,0,pass,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE;PARITY_NEGATIVE_CASES_PRESENT;PARITY_POSITIVE_CASES_PRESENT;PARITY_RUNTIME_PROBE_SUPPORT
ageoa.numpy.arrays.zeros@ageoa/numpy/arrays.py:81,ageoa.numpy.arrays.zeros,numpy,positive_and_negative,0,0,pass,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE;PARITY_NEGATIVE_CASES_PRESENT;PARITY_POSITIVE_CASES_PRESENT;PARITY_RUNTIME_PROBE_SUPPORT
ageoa.scipy.fft.dct@ageoa/scipy/fft.py:39,ageoa.scipy.fft.dct,scipy,positive_and_negative,0,0,pass,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE;PARITY_NEGATIVE_CASES_PRESENT;PARITY_POSITIVE_CASES_PRESENT;PARITY_RUNTIME_PROBE_SUPPORT
ageoa.scipy.fft.idct@ageoa/scipy/fft.py:85,ageoa.scipy.fft.idct,scipy,positive_and_negative,0,0,pass,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE;PARITY_NEGATIVE_CASES_PRESENT;PARITY_POSITIVE_CASES_PRESENT;PARITY_RUNTIME_PROBE_SUPPORT
ageoa.scipy.linalg.inv@ageoa/scipy/linalg.py:69,ageoa.scipy.linalg.inv,scipy,positive_and_negative,0,0,pass,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE;PARITY_NEGATIVE_CASES_PRESENT;PARITY_POSITIVE_CASES_PRESENT;PARITY_RUNTIME_PROBE_SUPPORT
ageoa.scipy.linalg.lu_factor@ageoa/scipy/linalg.py:114,ageoa.scipy.linalg.lu_factor,scipy,positive_and_negative,0,0,pass,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE;PARITY_NEGATIVE_CASES_PRESENT;PARITY_POSITIVE_CASES_PRESENT;PARITY_RUNTIME_PROBE_SUPPORT
ageoa.scipy.linalg.lu_solve@ageoa/scipy/linalg.py:142,ageoa.scipy.linalg.lu_solve,scipy,positive_and_negative,0,0,pass,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE;PARITY_NEGATIVE_CASES_PRESENT;PARITY_POSITIVE_CASES_PRESENT;PARITY_RUNTIME_PROBE_SUPPORT
ageoa.scipy.linalg.solve@ageoa/scipy/linalg.py:28,ageoa.scipy.linalg.solve,scipy,positive_and_negative,0,0,pass,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE;PARITY_NEGATIVE_CASES_PRESENT;PARITY_POSITIVE_CASES_PRESENT;PARITY_RUNTIME_PROBE_SUPPORT
ageoa.biosppy.ecg_asi.thresholdbasedsignalsegmentation@ageoa/biosppy/ecg_asi/atoms.py:18,ageoa.biosppy.ecg_asi.thresholdbasedsignalsegmentation,biosppy,parity_or_usage_equivalent,1,2,not_applicable,medium,review_soon,PARITY_FIXTURE_PRESENT;PARITY_MISSING_NEGATIVE_CASES;PARITY_POSITIVE_CASES_PRESENT;PARITY_USAGE_EQUIVALENCE_PRESENT
ageoa.biosppy.ecg_asi_d12.asi_signal_segmenter@ageoa/biosppy/ecg_asi_d12/atoms.py:18,ageoa.biosppy.ecg_asi_d12.asi_signal_segmenter,biosppy,parity_or_usage_equivalent,1,1,not_applicable,medium,review_soon,PARITY_FIXTURE_PRESENT;PARITY_MISSING_NEGATIVE_CASES;PARITY_POSITIVE_CASES_PRESENT;PARITY_USAGE_EQUIVALENCE_PRESENT
ageoa.biosppy.ecg_christov.christovqrsdetect@ageoa/biosppy/ecg_christov/atoms.py:21,ageoa.biosppy.ecg_christov.christovqrsdetect,biosppy,parity_or_usage_equivalent,1,2,not_applicable,low,review_later,PARITY_FIXTURE_PRESENT;PARITY_MISSING_NEGATIVE_CASES;PARITY_POSITIVE_CASES_PRESENT;PARITY_USAGE_EQUIVALENCE_PRESENT
ageoa.biosppy.ecg_christov_d12.christov_qrs_segmenter@ageoa/biosppy/ecg_christov_d12/atoms.py:17,ageoa.biosppy.ecg_christov_d12.christov_qrs_segmenter,biosppy,parity_or_usage_equivalent,1,1,not_applicable,medium,review_soon,PARITY_FIXTURE_PRESENT;PARITY_MISSING_NEGATIVE_CASES;PARITY_POSITIVE_CASES_PRESENT;PARITY_USAGE_EQUIVALENCE_PRESENT
ageoa.biosppy.ecg_engzee.engzee_signal_segmentation@ageoa/biosppy/ecg_engzee/atoms.py:23,ageoa.biosppy.ecg_engzee.engzee_signal_segmentation,biosppy,parity_or_usage_equivalent,1,2,not_applicable,low,review_later,PARITY_FIXTURE_PRESENT;PARITY_MISSING_NEGATIVE_CASES;PARITY_POSITIVE_CASES_PRESENT;PARITY_USAGE_EQUIVALENCE_PRESENT
ageoa.biosppy.ecg_engzee_d12.engzee_qrs_segmentation@ageoa/biosppy/ecg_engzee_d12/atoms.py:16,ageoa.biosppy.ecg_engzee_d12.engzee_qrs_segmentation,biosppy,parity_or_usage_equivalent,1,1,not_applicable,medium,review_soon,PARITY_FIXTURE_PRESENT;PARITY_MISSING_NEGATIVE_CASES;PARITY_POSITIVE_CASES_PRESENT;PARITY_USAGE_EQUIVALENCE_PRESENT
ageoa.biosppy.ecg_gamboa.gamboa_segmentation@ageoa/biosppy/ecg_gamboa/atoms.py:19,ageoa.biosppy.ecg_gamboa.gamboa_segmentation,biosppy,parity_or_usage_equivalent,1,2,not_applicable,low,review_later,PARITY_FIXTURE_PRESENT;PARITY_MISSING_NEGATIVE_CASES;PARITY_POSITIVE_CASES_PRESENT;PARITY_USAGE_EQUIVALENCE_PRESENT
ageoa.biosppy.ecg_gamboa_d12.gamboa_segmenter@ageoa/biosppy/ecg_gamboa_d12/atoms.py:16,ageoa.biosppy.ecg_gamboa_d12.gamboa_segmenter,biosppy,parity_or_usage_equivalent,1,1,not_applicable,medium,review_soon,PARITY_FIXTURE_PRESENT;PARITY_MISSING_NEGATIVE_CASES;PARITY_POSITIVE_CASES_PRESENT;PARITY_USAGE_EQUIVALENCE_PRESENT
ageoa.biosppy.ecg_zz2018.calculatekurtosissqi@ageoa/biosppy/ecg_zz2018/atoms.py:76,ageoa.biosppy.ecg_zz2018.calculatekurtosissqi,biosppy,parity_or_usage_equivalent,1,2,not_applicable,low,review_later,PARITY_FIXTURE_PRESENT;PARITY_MISSING_NEGATIVE_CASES;PARITY_POSITIVE_CASES_PRESENT;PARITY_USAGE_EQUIVALENCE_PRESENT
ageoa.biosppy.ecg_zz2018_d12.computekurtosissqi@ageoa/biosppy/ecg_zz2018_d12/atoms.py:58,ageoa.biosppy.ecg_zz2018_d12.computekurtosissqi,biosppy,parity_or_usage_equivalent,1,1,not_applicable,medium,review_soon,PARITY_FIXTURE_PRESENT;PARITY_MISSING_NEGATIVE_CASES;PARITY_POSITIVE_CASES_PRESENT;PARITY_USAGE_EQUIVALENCE_PRESENT
ageoa.biosppy.pcg_homomorphic.homomorphic_signal_filtering@ageoa/biosppy/pcg_homomorphic/atoms.py:17,ageoa.biosppy.pcg_homomorphic.homomorphic_signal_filtering,biosppy,parity_or_usage_equivalent,1,2,not_applicable,low,review_later,PARITY_FIXTURE_PRESENT;PARITY_MISSING_NEGATIVE_CASES;PARITY_POSITIVE_CASES_PRESENT;PARITY_USAGE_EQUIVALENCE_PRESENT
ageoa.biosppy.pcg_homomorphic_d12.homomorphicfilter@ageoa/biosppy/pcg_homomorphic_d12/atoms.py:17,ageoa.biosppy.pcg_homomorphic_d12.homomorphicfilter,biosppy,parity_or_usage_equivalent,1,1,not_applicable,medium,review_soon,PARITY_FIXTURE_PRESENT;PARITY_MISSING_NEGATIVE_CASES;PARITY_POSITIVE_CASES_PRESENT;PARITY_USAGE_EQUIVALENCE_PRESENT
ageoa.biosppy.ppg_kavsaoglu.detectonsetevents@ageoa/biosppy/ppg_kavsaoglu/atoms.py:20,ageoa.biosppy.ppg_kavsaoglu.detectonsetevents,biosppy,parity_or_usage_equivalent,1,2,not_applicable,low,review_later,PARITY_FIXTURE_PRESENT;PARITY_MISSING_NEGATIVE_CASES;PARITY_POSITIVE_CASES_PRESENT;PARITY_USAGE_EQUIVALENCE_PRESENT
ageoa.e2e_ppg.kazemi_wrapper.signalarraynormalization@ageoa/e2e_ppg/kazemi_wrapper/atoms.py:34,ageoa.e2e_ppg.kazemi_wrapper.signalarraynormalization,e2e_ppg,parity_or_usage_equivalent,1,2,not_applicable,low,review_later,PARITY_FIXTURE_PRESENT;PARITY_MISSING_NEGATIVE_CASES;PARITY_POSITIVE_CASES_PRESENT;PARITY_USAGE_EQUIVALENCE_PRESENT
ageoa.e2e_ppg.kazemi_wrapper_d12.normalizesignal@ageoa/e2e_ppg/kazemi_wrapper_d12/atoms.py:16,ageoa.e2e_ppg.kazemi_wrapper_d12.normalizesignal,e2e_ppg,parity_or_usage_equivalent,1,1,not_applicable,low,review_later,PARITY_FIXTURE_PRESENT;PARITY_MISSING_NEGATIVE_CASES;PARITY_POSITIVE_CASES_PRESENT;PARITY_USAGE_EQUIVALENCE_PRESENT
ageoa.bayes_rs.bernoulli.bernoulli_probabilistic_oracle@ageoa/bayes_rs/bernoulli/atoms.py:15,ageoa.bayes_rs.bernoulli.bernoulli_probabilistic_oracle,bayes_rs,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.biosppy.ecg.bandpass_filter@ageoa/biosppy/ecg.py:30,ageoa.biosppy.ecg.bandpass_filter,biosppy,not_applicable,0,0,fail,high,review_now,PARITY_NOT_APPLICABLE_STUB
ageoa.biosppy.ecg.heart_rate_computation@ageoa/biosppy/ecg.py:103,ageoa.biosppy.ecg.heart_rate_computation,biosppy,not_applicable,0,0,fail,high,review_now,PARITY_NOT_APPLICABLE_STUB
ageoa.biosppy.ecg.peak_correction@ageoa/biosppy/ecg.py:64,ageoa.biosppy.ecg.peak_correction,biosppy,not_applicable,0,0,fail,high,review_now,PARITY_NOT_APPLICABLE_STUB
ageoa.biosppy.ecg.r_peak_detection@ageoa/biosppy/ecg.py:46,ageoa.biosppy.ecg.r_peak_detection,biosppy,not_applicable,0,0,fail,high,review_now,PARITY_NOT_APPLICABLE_STUB
ageoa.biosppy.ecg.template_extraction@ageoa/biosppy/ecg.py:84,ageoa.biosppy.ecg.template_extraction,biosppy,not_applicable,0,0,fail,high,review_now,PARITY_NOT_APPLICABLE_STUB
ageoa.rust_robotics.bicycle_kinematic.computelinearizedstatematrices@ageoa/rust_robotics/bicycle_kinematic/atoms.py:98,ageoa.rust_robotics.bicycle_kinematic.computelinearizedstatematrices,rust_robotics,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.rust_robotics.bicycle_kinematic.computesideslipangle@ageoa/rust_robotics/bicycle_kinematic/atoms.py:77,ageoa.rust_robotics.bicycle_kinematic.computesideslipangle,rust_robotics,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.rust_robotics.bicycle_kinematic.constructgeometrymodel@ageoa/rust_robotics/bicycle_kinematic/atoms.py:30,ageoa.rust_robotics.bicycle_kinematic.constructgeometrymodel,rust_robotics,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.rust_robotics.bicycle_kinematic.evaluateandinvertdynamics@ageoa/rust_robotics/bicycle_kinematic/atoms.py:139,ageoa.rust_robotics.bicycle_kinematic.evaluateandinvertdynamics,rust_robotics,not_applicable,0,0,not_applicable,medium,review_soon,PARITY_NOT_APPLICABLE_FFI
ageoa.rust_robotics.bicycle_kinematic.loadmodelfromfile@ageoa/rust_robotics/bicycle_kinematic/atoms.py:45,ageoa.rust_robotics.bicycle_kinematic.loadmodelfromfile,rust_robotics,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.rust_robotics.bicycle_kinematic.querygeometryparameters@ageoa/rust_robotics/bicycle_kinematic/atoms.py:61,ageoa.rust_robotics.bicycle_kinematic.querygeometryparameters,rust_robotics,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.rust_robotics.controls.pure_pursuit@ageoa/rust_robotics/controls.py:58,ageoa.rust_robotics.controls.pure_pursuit,rust_robotics,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.rust_robotics.dijkstra_path_planning@ageoa/rust_robotics/atoms.py:43,ageoa.rust_robotics.dijkstra_path_planning,rust_robotics,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.rust_robotics.longitudinal_dynamics.compute_aerodynamic_force@ageoa/rust_robotics/longitudinal_dynamics/atoms.py:53,ageoa.rust_robotics.longitudinal_dynamics.compute_aerodynamic_force,rust_robotics,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.rust_robotics.longitudinal_dynamics.compute_gravity_grade_force@ageoa/rust_robotics/longitudinal_dynamics/atoms.py:91,ageoa.rust_robotics.longitudinal_dynamics.compute_gravity_grade_force,rust_robotics,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.rust_robotics.longitudinal_dynamics.compute_rolling_force@ageoa/rust_robotics/longitudinal_dynamics/atoms.py:72,ageoa.rust_robotics.longitudinal_dynamics.compute_rolling_force,rust_robotics,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.rust_robotics.longitudinal_dynamics.deserialize_model_spec@ageoa/rust_robotics/longitudinal_dynamics/atoms.py:208,ageoa.rust_robotics.longitudinal_dynamics.deserialize_model_spec,rust_robotics,not_applicable,0,0,not_applicable,medium,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.rust_robotics.longitudinal_dynamics.evaluate_dynamics_derivatives@ageoa/rust_robotics/longitudinal_dynamics/atoms.py:111,ageoa.rust_robotics.longitudinal_dynamics.evaluate_dynamics_derivatives,rust_robotics,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.rust_robotics.longitudinal_dynamics.initialize_model@ageoa/rust_robotics/longitudinal_dynamics/atoms.py:27,ageoa.rust_robotics.longitudinal_dynamics.initialize_model,rust_robotics,not_applicable,0,0,not_applicable,medium,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.rust_robotics.longitudinal_dynamics.linearize_dynamics@ageoa/rust_robotics/longitudinal_dynamics/atoms.py:145,ageoa.rust_robotics.longitudinal_dynamics.linearize_dynamics,rust_robotics,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.rust_robotics.longitudinal_dynamics.solve_control_for_target_derivative@ageoa/rust_robotics/longitudinal_dynamics/atoms.py:175,ageoa.rust_robotics.longitudinal_dynamics.solve_control_for_target_derivative,rust_robotics,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.rust_robotics.n_joint_arm_2d.controlinputsynthesis@ageoa/rust_robotics/n_joint_arm_2d/atoms.py:103,ageoa.rust_robotics.n_joint_arm_2d.controlinputsynthesis,rust_robotics,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.rust_robotics.n_joint_arm_2d.dynamicsandlinearizationkernel@ageoa/rust_robotics/n_joint_arm_2d/atoms.py:78,ageoa.rust_robotics.n_joint_arm_2d.dynamicsandlinearizationkernel,rust_robotics,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.rust_robotics.n_joint_arm_2d.kinematicgoalfeasibility@ageoa/rust_robotics/n_joint_arm_2d/atoms.py:46,ageoa.rust_robotics.n_joint_arm_2d.kinematicgoalfeasibility,rust_robotics,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.rust_robotics.n_joint_arm_2d.modelspecloadingandsizing@ageoa/rust_robotics/n_joint_arm_2d/atoms.py:22,ageoa.rust_robotics.n_joint_arm_2d.modelspecloadingandsizing,rust_robotics,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.rust_robotics.n_joint_arm_solver@ageoa/rust_robotics/atoms.py:19,ageoa.rust_robotics.n_joint_arm_solver,rust_robotics,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.rust_robotics.num_methods.rk4@ageoa/rust_robotics/num_methods.py:50,ageoa.rust_robotics.num_methods.rk4,rust_robotics,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo.offset_tai2tdb@ageoa/tempo.py:60,ageoa.tempo.offset_tai2tdb,tempo,not_applicable,0,0,fail,high,review_now,PARITY_NOT_APPLICABLE_STUB
ageoa.tempo.offset_tt2tdb@ageoa/tempo.py:30,ageoa.tempo.offset_tt2tdb,tempo,not_applicable,0,0,fail,high,review_now,PARITY_NOT_APPLICABLE_STUB
ageoa.tempo_jl.apply_offsets._zero_offset@ageoa/tempo_jl/apply_offsets/atoms.py:35,ageoa.tempo_jl.apply_offsets._zero_offset,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.apply_offsets.apply_offsets@ageoa/tempo_jl/apply_offsets/atoms.py:51,ageoa.tempo_jl.apply_offsets.apply_offsets,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.apply_offsets.show@ageoa/tempo_jl/apply_offsets/atoms.py:20,ageoa.tempo_jl.apply_offsets.show,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.find_month.date@ageoa/tempo_jl/find_month/atoms.py:19,ageoa.tempo_jl.find_month.date,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.find_month.date@ageoa/tempo_jl/find_month/atoms.py:56,ageoa.tempo_jl.find_month.date,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.find_month.datetime@ageoa/tempo_jl/find_month/atoms.py:169,ageoa.tempo_jl.find_month.datetime,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.find_month.datetime@ageoa/tempo_jl/find_month/atoms.py:188,ageoa.tempo_jl.find_month.datetime,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.find_month.datetime@ageoa/tempo_jl/find_month/atoms.py:210,ageoa.tempo_jl.find_month.datetime,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.find_month.show@ageoa/tempo_jl/find_month/atoms.py:154,ageoa.tempo_jl.find_month.show,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.find_month.show@ageoa/tempo_jl/find_month/atoms.py:79,ageoa.tempo_jl.find_month.show,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.find_month.time@ageoa/tempo_jl/find_month/atoms.py:113,ageoa.tempo_jl.find_month.time,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.find_month.time@ageoa/tempo_jl/find_month/atoms.py:133,ageoa.tempo_jl.find_month.time,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.find_month.time@ageoa/tempo_jl/find_month/atoms.py:96,ageoa.tempo_jl.find_month.time,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.find_year.cal2jd@ageoa/tempo_jl/find_year/atoms.py:183,ageoa.tempo_jl.find_year.cal2jd,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.find_year.calhms2jd@ageoa/tempo_jl/find_year/atoms.py:205,ageoa.tempo_jl.find_year.calhms2jd,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.find_year.fd2hms@ageoa/tempo_jl/find_year/atoms.py:145,ageoa.tempo_jl.find_year.fd2hms,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.find_year.fd2hmsf@ageoa/tempo_jl/find_year/atoms.py:164,ageoa.tempo_jl.find_year.fd2hmsf,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.find_year.find_day@ageoa/tempo_jl/find_year/atoms.py:94,ageoa.tempo_jl.find_year.find_day,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.find_year.find_dayinyear@ageoa/tempo_jl/find_year/atoms.py:35,ageoa.tempo_jl.find_year.find_dayinyear,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.find_year.find_month@ageoa/tempo_jl/find_year/atoms.py:74,ageoa.tempo_jl.find_year.find_month,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.find_year.find_year@ageoa/tempo_jl/find_year/atoms.py:55,ageoa.tempo_jl.find_year.find_year,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.find_year.hms2fd@ageoa/tempo_jl/find_year/atoms.py:129,ageoa.tempo_jl.find_year.hms2fd,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.find_year.isleapyear@ageoa/tempo_jl/find_year/atoms.py:19,ageoa.tempo_jl.find_year.isleapyear,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.find_year.jd2cal@ageoa/tempo_jl/find_year/atoms.py:227,ageoa.tempo_jl.find_year.jd2cal,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.find_year.jd2calhms@ageoa/tempo_jl/find_year/atoms.py:290,ageoa.tempo_jl.find_year.jd2calhms,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.find_year.lastj2000dayofyear@ageoa/tempo_jl/find_year/atoms.py:113,ageoa.tempo_jl.find_year.lastj2000dayofyear,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.find_year.tai2utc@ageoa/tempo_jl/find_year/atoms.py:352,ageoa.tempo_jl.find_year.tai2utc,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.find_year.utc2tai@ageoa/tempo_jl/find_year/atoms.py:308,ageoa.tempo_jl.find_year.utc2tai,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.graph_time_scale_management@ageoa/tempo_jl/atoms.py:20,ageoa.tempo_jl.graph_time_scale_management,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.high_precision_duration@ageoa/tempo_jl/atoms.py:40,ageoa.tempo_jl.high_precision_duration,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.jd2cal.date@ageoa/tempo_jl/jd2cal/atoms.py:19,ageoa.tempo_jl.jd2cal.date,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.jd2cal.date@ageoa/tempo_jl/jd2cal/atoms.py:56,ageoa.tempo_jl.jd2cal.date,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.jd2cal.datetime@ageoa/tempo_jl/jd2cal/atoms.py:169,ageoa.tempo_jl.jd2cal.datetime,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.jd2cal.datetime@ageoa/tempo_jl/jd2cal/atoms.py:188,ageoa.tempo_jl.jd2cal.datetime,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.jd2cal.datetime@ageoa/tempo_jl/jd2cal/atoms.py:210,ageoa.tempo_jl.jd2cal.datetime,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.jd2cal.show@ageoa/tempo_jl/jd2cal/atoms.py:154,ageoa.tempo_jl.jd2cal.show,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.jd2cal.show@ageoa/tempo_jl/jd2cal/atoms.py:79,ageoa.tempo_jl.jd2cal.show,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
ageoa.tempo_jl.jd2cal.time@ageoa/tempo_jl/jd2cal/atoms.py:113,ageoa.tempo_jl.jd2cal.time,tempo_jl,not_applicable,0,0,not_applicable,low,review_later,PARITY_NOT_APPLICABLE_FFI
