atom_id,atom_name,acceptability_score,acceptability_band,max_reviewable_verdict,structural,runtime,upstream_fidelity,developer_semantics,trust_support,hard_blockers,major_penalties
ageoa.pronto.leg_odometer.posequeryaccessors@ageoa/pronto/leg_odometer/atoms.py:42,ageoa.pronto.leg_odometer.posequeryaccessors,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.pronto.state_estimator.update_state_estimate@ageoa/pronto/state_estimator/atoms.py:24,ageoa.pronto.state_estimator.update_state_estimate,65,limited_acceptability,acceptable_with_limits,20,6,14,15,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE
ageoa.pronto.torque_adjustment.torqueadjustmentidentitystage@ageoa/pronto/torque_adjustment/atoms.py:21,ageoa.pronto.torque_adjustment.torqueadjustmentidentitystage,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.pronto.yaw_lock.initializeyawlockstate@ageoa/pronto/yaw_lock/atoms.py:20,ageoa.pronto.yaw_lock.initializeyawlockstate,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.pronto.yaw_lock.configurecorrectionandyawslippolicy@ageoa/pronto/yaw_lock/atoms.py:47,ageoa.pronto.yaw_lock.configurecorrectionandyawslippolicy,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.pronto.yaw_lock.setrobotstandingstatus@ageoa/pronto/yaw_lock/atoms.py:71,ageoa.pronto.yaw_lock.setrobotstandingstatus,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.pronto.yaw_lock.readrobotstandingstatus@ageoa/pronto/yaw_lock/atoms.py:88,ageoa.pronto.yaw_lock.readrobotstandingstatus,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.pronto.yaw_lock.setjointposeandinitialangles@ageoa/pronto/yaw_lock/atoms.py:105,ageoa.pronto.yaw_lock.setjointposeandinitialangles,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.pronto.yaw_lock.readinitialjointangles@ageoa/pronto/yaw_lock/atoms.py:126,ageoa.pronto.yaw_lock.readinitialjointangles,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.pronto.yaw_lock.setstandinglinktargets@ageoa/pronto/yaw_lock/atoms.py:142,ageoa.pronto.yaw_lock.setstandinglinktargets,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.pulsar.pipeline.delay_from_DM@ageoa/pulsar/pipeline.py:24,ageoa.pulsar.pipeline.delay_from_DM,59,limited_acceptability,acceptable_with_limits,20,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;TRUST_PROVENANCE_MISSING
ageoa.pulsar.pipeline.de_disperse@ageoa/pulsar/pipeline.py:44,ageoa.pulsar.pipeline.de_disperse,59,limited_acceptability,acceptable_with_limits,20,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;TRUST_PROVENANCE_MISSING
ageoa.pulsar.pipeline.fold_signal@ageoa/pulsar/pipeline.py:84,ageoa.pulsar.pipeline.fold_signal,59,limited_acceptability,acceptable_with_limits,20,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;TRUST_PROVENANCE_MISSING
ageoa.pulsar.pipeline.SNR@ageoa/pulsar/pipeline.py:113,ageoa.pulsar.pipeline.SNR,59,limited_acceptability,acceptable_with_limits,20,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;TRUST_PROVENANCE_MISSING
ageoa.pulsar_folding.dm_can_brute_force@ageoa/pulsar_folding/atoms.py:19,ageoa.pulsar_folding.dm_can_brute_force,49,misleading_candidate,misleading,20,6,21,15,10,FIDELITY_SIGNATURE_MISSING_REQUIRED,FIDELITY_SIGNATURE_MISSING_REQUIRED;RUNTIME_NO_PROBE_EVIDENCE
ageoa.pulsar_folding.spline_bandpass_correction@ageoa/pulsar_folding/atoms.py:49,ageoa.pulsar_folding.spline_bandpass_correction,49,misleading_candidate,misleading,20,6,21,12,10,FIDELITY_SIGNATURE_MISSING_REQUIRED,FIDELITY_SIGNATURE_MISSING_REQUIRED;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.pulsar_folding.dm_can_d12.dm_candidate_filter@ageoa/pulsar_folding/dm_can_d12/atoms.py:18,ageoa.pulsar_folding.dm_can_d12.dm_candidate_filter,84,acceptable_with_limits_candidate,acceptable_with_limits,20,6,35,15,10,,RUNTIME_NO_PROBE_EVIDENCE
ageoa.quant_engine.calculate_ofi@ageoa/quant_engine/atoms.py:27,ageoa.quant_engine.calculate_ofi,59,limited_acceptability,acceptable_with_limits,20,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;TRUST_PROVENANCE_MISSING
ageoa.quant_engine.execute_vwap@ageoa/quant_engine/atoms.py:61,ageoa.quant_engine.execute_vwap,59,limited_acceptability,acceptable_with_limits,20,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;TRUST_PROVENANCE_MISSING
ageoa.quant_engine.execute_pov@ageoa/quant_engine/atoms.py:84,ageoa.quant_engine.execute_pov,59,limited_acceptability,acceptable_with_limits,20,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;TRUST_PROVENANCE_MISSING
ageoa.quant_engine.execute_passive@ageoa/quant_engine/atoms.py:115,ageoa.quant_engine.execute_passive,59,limited_acceptability,acceptable_with_limits,20,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;TRUST_PROVENANCE_MISSING
ageoa.quantfin.functional_monte_carlo@ageoa/quantfin/atoms.py:19,ageoa.quantfin.functional_monte_carlo,65,limited_acceptability,acceptable_with_limits,20,6,14,15,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE
ageoa.quantfin.volatility_surface_modeling@ageoa/quantfin/atoms.py:61,ageoa.quantfin.volatility_surface_modeling,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.char_func_option_d12.charfuncoption@ageoa/quantfin/char_func_option_d12/atoms.py:26,ageoa.quantfin.char_func_option_d12.charfuncoption,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.char_func_option_d12.f@ageoa/quantfin/char_func_option_d12/atoms.py:125,ageoa.quantfin.char_func_option_d12.f,59,limited_acceptability,acceptable_with_limits,20,6,15,12,10,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.char_func_option_d12.cf@ageoa/quantfin/char_func_option_d12/atoms.py:168,ageoa.quantfin.char_func_option_d12.cf,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.local_vol_d12.var@ageoa/quantfin/local_vol_d12/atoms.py:25,ageoa.quantfin.local_vol_d12.var,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.local_vol_d12.localvol@ageoa/quantfin/local_vol_d12/atoms.py:60,ageoa.quantfin.local_vol_d12.localvol,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.local_vol_d12.vol@ageoa/quantfin/local_vol_d12/atoms.py:113,ageoa.quantfin.local_vol_d12.vol,65,limited_acceptability,acceptable_with_limits,20,6,14,15,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE
ageoa.quantfin.local_vol_d12.vol@ageoa/quantfin/local_vol_d12/atoms.py:136,ageoa.quantfin.local_vol_d12.vol,65,limited_acceptability,acceptable_with_limits,20,6,14,15,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE
ageoa.quantfin.local_vol_d12.allfort@ageoa/quantfin/local_vol_d12/atoms.py:186,ageoa.quantfin.local_vol_d12.allfort,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.monte_carlo_anti_d12.runmc@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:39,ageoa.quantfin.monte_carlo_anti_d12.runmc,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.monte_carlo_anti_d12.runsimulation@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:83,ageoa.quantfin.monte_carlo_anti_d12.runsimulation,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.monte_carlo_anti_d12.runsimulationanti@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:122,ageoa.quantfin.monte_carlo_anti_d12.runsimulationanti,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.monte_carlo_anti_d12.quicksim@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:158,ageoa.quantfin.monte_carlo_anti_d12.quicksim,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.monte_carlo_anti_d12.quicksimanti@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:191,ageoa.quantfin.monte_carlo_anti_d12.quicksimanti,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.monte_carlo_anti_d12.evolve@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:224,ageoa.quantfin.monte_carlo_anti_d12.evolve,65,limited_acceptability,acceptable_with_limits,20,6,14,15,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE
ageoa.quantfin.monte_carlo_anti_d12.maxstep@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:281,ageoa.quantfin.monte_carlo_anti_d12.maxstep,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.monte_carlo_anti_d12.simulatestate@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:301,ageoa.quantfin.monte_carlo_anti_d12.simulatestate,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.monte_carlo_anti_d12.runsim@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:339,ageoa.quantfin.monte_carlo_anti_d12.runsim,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.monte_carlo_anti_d12.process@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:377,ageoa.quantfin.monte_carlo_anti_d12.process,65,limited_acceptability,acceptable_with_limits,20,6,14,15,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE
ageoa.quantfin.monte_carlo_anti_d12.process@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:475,ageoa.quantfin.monte_carlo_anti_d12.process,65,limited_acceptability,acceptable_with_limits,20,6,14,15,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE
ageoa.quantfin.monte_carlo_anti_d12.process@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:548,ageoa.quantfin.monte_carlo_anti_d12.process,65,limited_acceptability,acceptable_with_limits,20,6,14,15,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE
ageoa.quantfin.monte_carlo_anti_d12.process@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:603,ageoa.quantfin.monte_carlo_anti_d12.process,65,limited_acceptability,acceptable_with_limits,20,6,14,15,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE
ageoa.quantfin.monte_carlo_anti_d12.insertcf@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:630,ageoa.quantfin.monte_carlo_anti_d12.insertcf,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.monte_carlo_anti_d12.insertcf@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:673,ageoa.quantfin.monte_carlo_anti_d12.insertcf,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.monte_carlo_anti_d12.avg@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:695,ageoa.quantfin.monte_carlo_anti_d12.avg,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.monte_carlo_anti_d12.insertcflist@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:725,ageoa.quantfin.monte_carlo_anti_d12.insertcflist,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.monte_carlo_anti_d12.insertcflist@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:761,ageoa.quantfin.monte_carlo_anti_d12.insertcflist,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.montecarlo.run_simulation@ageoa/quantfin/montecarlo.py:40,ageoa.quantfin.montecarlo.run_simulation,59,limited_acceptability,acceptable_with_limits,20,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;TRUST_PROVENANCE_MISSING
ageoa.quantfin.montecarlo.run_simulation_anti@ageoa/quantfin/montecarlo.py:60,ageoa.quantfin.montecarlo.run_simulation_anti,59,limited_acceptability,acceptable_with_limits,20,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;TRUST_PROVENANCE_MISSING
ageoa.quantfin.montecarlo.quick_sim_anti@ageoa/quantfin/montecarlo.py:84,ageoa.quantfin.montecarlo.quick_sim_anti,59,limited_acceptability,acceptable_with_limits,20,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;TRUST_PROVENANCE_MISSING
ageoa.quantfin.rng_skip_d12.randomword32@ageoa/quantfin/rng_skip_d12/atoms.py:37,ageoa.quantfin.rng_skip_d12.randomword32,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.rng_skip_d12.randomint@ageoa/quantfin/rng_skip_d12/atoms.py:74,ageoa.quantfin.rng_skip_d12.randomint,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.rng_skip_d12.randomword64@ageoa/quantfin/rng_skip_d12/atoms.py:106,ageoa.quantfin.rng_skip_d12.randomword64,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.rng_skip_d12.randomdouble@ageoa/quantfin/rng_skip_d12/atoms.py:141,ageoa.quantfin.rng_skip_d12.randomdouble,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.rng_skip_d12.randomint64@ageoa/quantfin/rng_skip_d12/atoms.py:176,ageoa.quantfin.rng_skip_d12.randomint64,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.rng_skip_d12.addmod64@ageoa/quantfin/rng_skip_d12/atoms.py:209,ageoa.quantfin.rng_skip_d12.addmod64,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.rng_skip_d12.mulmod64@ageoa/quantfin/rng_skip_d12/atoms.py:239,ageoa.quantfin.rng_skip_d12.mulmod64,59,limited_acceptability,acceptable_with_limits,20,6,15,12,10,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.rng_skip_d12.powmod64@ageoa/quantfin/rng_skip_d12/atoms.py:272,ageoa.quantfin.rng_skip_d12.powmod64,59,limited_acceptability,acceptable_with_limits,20,6,15,12,10,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.rng_skip_d12.skip@ageoa/quantfin/rng_skip_d12/atoms.py:304,ageoa.quantfin.rng_skip_d12.skip,59,limited_acceptability,acceptable_with_limits,20,6,15,12,10,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.rng_skip_d12.next@ageoa/quantfin/rng_skip_d12/atoms.py:333,ageoa.quantfin.rng_skip_d12.next,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.rng_skip_d12.split@ageoa/quantfin/rng_skip_d12/atoms.py:364,ageoa.quantfin.rng_skip_d12.split,59,limited_acceptability,acceptable_with_limits,20,6,15,12,10,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.rng_skip_d12.f@ageoa/quantfin/rng_skip_d12/atoms.py:393,ageoa.quantfin.rng_skip_d12.f,59,limited_acceptability,acceptable_with_limits,20,6,15,12,10,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.rng_skip_d12.f@ageoa/quantfin/rng_skip_d12/atoms.py:439,ageoa.quantfin.rng_skip_d12.f,59,limited_acceptability,acceptable_with_limits,20,6,15,12,10,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.tdma_solver_d12.tdmasolver@ageoa/quantfin/tdma_solver_d12/atoms.py:28,ageoa.quantfin.tdma_solver_d12.tdmasolver,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.quantfin.tdma_solver_d12.cotraversevec@ageoa/quantfin/tdma_solver_d12/atoms.py:147,ageoa.quantfin.tdma_solver_d12.cotraversevec,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.rust_robotics.n_joint_arm_solver@ageoa/rust_robotics/atoms.py:19,ageoa.rust_robotics.n_joint_arm_solver,65,limited_acceptability,acceptable_with_limits,20,6,14,15,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE
ageoa.rust_robotics.dijkstra_path_planning@ageoa/rust_robotics/atoms.py:43,ageoa.rust_robotics.dijkstra_path_planning,65,limited_acceptability,acceptable_with_limits,20,6,14,15,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE
ageoa.rust_robotics.bicycle_kinematic.constructgeometrymodel@ageoa/rust_robotics/bicycle_kinematic/atoms.py:30,ageoa.rust_robotics.bicycle_kinematic.constructgeometrymodel,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.rust_robotics.bicycle_kinematic.loadmodelfromfile@ageoa/rust_robotics/bicycle_kinematic/atoms.py:45,ageoa.rust_robotics.bicycle_kinematic.loadmodelfromfile,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.rust_robotics.bicycle_kinematic.querygeometryparameters@ageoa/rust_robotics/bicycle_kinematic/atoms.py:61,ageoa.rust_robotics.bicycle_kinematic.querygeometryparameters,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.rust_robotics.bicycle_kinematic.computesideslipangle@ageoa/rust_robotics/bicycle_kinematic/atoms.py:77,ageoa.rust_robotics.bicycle_kinematic.computesideslipangle,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.rust_robotics.bicycle_kinematic.computelinearizedstatematrices@ageoa/rust_robotics/bicycle_kinematic/atoms.py:98,ageoa.rust_robotics.bicycle_kinematic.computelinearizedstatematrices,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.rust_robotics.bicycle_kinematic.evaluateandinvertdynamics@ageoa/rust_robotics/bicycle_kinematic/atoms.py:139,ageoa.rust_robotics.bicycle_kinematic.evaluateandinvertdynamics,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.rust_robotics.controls.pure_pursuit@ageoa/rust_robotics/controls.py:58,ageoa.rust_robotics.controls.pure_pursuit,59,limited_acceptability,acceptable_with_limits,20,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;TRUST_PROVENANCE_MISSING
ageoa.rust_robotics.longitudinal_dynamics.initialize_model@ageoa/rust_robotics/longitudinal_dynamics/atoms.py:27,ageoa.rust_robotics.longitudinal_dynamics.initialize_model,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
